Epoca,Iteracao,Erro_Quadratico
1482,1,0.000436486807881329
1482,2,0.0010561897340414916
1482,3,8.72893436981757e-05
1482,4,0.0003015095757139846
1483,1,8.715307777066145e-05
1483,2,0.0003008712015432753
1483,3,0.001054874786770295
1483,4,0.00043694924680662186
1484,1,0.00043581816580062196
1484,2,0.00030027393398058096
1484,3,0.0010551132036341595
1484,4,8.70179569933022e-05
1485,1,0.00043548781417679665
1485,2,0.0003000104299175388
1485,3,8.672293036454047e-05
1485,4,0.0010543798130295805
1486,1,0.00043515859271811927
1486,2,8.674234650023575e-05
1486,3,0.0010526348272443488
1486,4,0.0003004465200671562
1487,1,8.681849779536311e-05
1487,2,0.00029981259047740937
1487,3,0.001051115613318187
1487,4,0.0004356187067601962
1488,1,0.0004344945097508618
1488,2,8.657558386903593e-05
1488,3,0.0002991171282483323
1488,4,0.0010515632349024943
1489,1,8.665187755090282e-05
1489,2,0.001048450338019109
1489,3,0.0003000827658802236
1489,4,0.0004349531596084813
1490,1,0.0010473185773736497
1490,2,8.677780150039303e-05
1490,3,0.00043504870601915893
1490,4,0.0002993832525713746
1491,1,0.0010463996258010455
1491,2,8.669349968730909e-05
1491,3,0.0004347119744796591
1491,4,0.0002991167629275975
1492,1,8.640026732492682e-05
1492,2,0.0002984883720685002
1492,3,0.0010464831614849699
1492,4,0.00043394825704112084
1493,1,0.001044560155709912
1493,2,0.0002991185712518973
1493,3,0.00043377216872436355
1493,4,8.626579256284588e-05
1494,1,0.00029806184829746885
1494,2,0.001044435111644799
1494,3,0.0004334399139767152
1494,4,8.618279894450308e-05
1495,1,8.615075965009712e-05
1495,2,0.0010429354128102795
1495,3,0.0004333770128606589
1495,4,0.00029805915759770625
1496,1,0.00029753588257115145
1496,2,8.596695882886499e-05
1496,3,0.00043125567459101685
1496,4,0.0010441702490257712
1497,1,8.598585061462363e-05
1497,2,0.0002971763314139836
1497,3,0.0010418828490681303
1497,4,0.00043229361033696623
1498,1,0.00029701601657979357
1498,2,0.001040760134353491
1498,3,8.600978067389598e-05
1498,4,0.00043196372875780193
1499,1,0.00029675512920569394
1499,2,8.572087243288502e-05
1499,3,0.0004302789230391397
1499,4,0.0010414077260053718
1500,1,0.0002964973580256561
1500,2,0.0004301136758892117
1500,3,8.548406024509502e-05
1500,4,0.001040484068650127
1501,1,0.00029624001311970023
1501,2,0.0004297928103889664
1501,3,0.001039356745008165
1501,4,8.560864997112996e-05
1502,1,0.00029598267468025765
1502,2,8.547743033548846e-05
1502,3,0.00042931658932674057
1502,4,0.0010386423876318474
1503,1,0.0010353946007305753
1503,2,8.570086772792514e-05
1503,3,0.00043076476047569385
1503,4,0.00029598175639695593
1504,1,0.00029546561489195166
1504,2,0.00042882418315923806
1504,3,0.0010366156190079218
1504,4,8.536432395932927e-05
1505,1,0.0010335835526940921
1505,2,0.00043026795773237346
1505,3,8.538156939208454e-05
1505,4,0.0002954642578667048
1506,1,8.52509485977324e-05
1506,2,0.0010328902175770452
1506,3,0.00029562535913532173
1506,4,0.0004293627918991857
1507,1,0.0004282706793760388
1507,2,0.0010331283061417369
1507,3,8.521847031138152e-05
1507,4,0.00029494690342323794
1508,1,8.50883268684699e-05
1508,2,0.0002943357266272831
1508,3,0.001031861394844215
1508,4,0.0004287152980334126
1509,1,8.500730737910845e-05
1509,2,0.0004274728208463914
1509,3,0.0010315256804587977
1509,4,0.0002944335078724737
1510,1,0.00042730676989367346
1510,2,0.001030420847280346
1510,3,8.497560719418822e-05
1510,4,0.000294177363989565
1511,1,0.0004269867968258375
1511,2,8.469314311635489e-05
1511,3,0.0002931541701241857
1511,4,0.0010304895648384181
1512,1,8.476625161166704e-05
1512,2,0.0002933169420571189
1512,3,0.00042610241124290137
1512,4,0.0010295836676684298
1513,1,0.00042635403322634143
1513,2,0.0010277141931783985
1513,3,8.473499944469797e-05
1513,4,0.00029341563866572864
1514,1,0.00029290824334277457
1514,2,8.450878607820695e-05
1514,3,0.0010264585511310029
1514,4,0.0004267944868153861
1515,1,0.0004257154106314141
1515,2,8.437399271542966e-05
1515,3,0.0010261270402337989
1515,4,0.00029290703896991786
1516,1,8.444616471879145e-05
1516,2,0.0002923041977716662
1516,3,0.000424834398921299
1516,4,0.0010259933417688645
1517,1,0.00029215046415389823
1517,2,8.426990152495495e-05
1517,3,0.0010237774052489405
1517,4,0.00042583985720306424
1518,1,0.00029189768395904776
1518,2,0.0004243545207661444
1518,3,8.403925501601046e-05
1518,4,0.001024205921268249
1519,1,0.00029164753550419976
1519,2,0.0010217982753354432
1519,3,0.0004253566588003233
1519,4,8.415870130463549e-05
1520,1,0.0004241339132137675
1520,2,0.0002909854767679106
1520,3,0.0010222274245895138
1520,4,8.407970981545359e-05
1521,1,0.0002911457240296327
1521,2,0.00042341134771866924
1521,3,8.38027724720398e-05
1521,4,0.0010215341138535353
1522,1,0.0010183846197520672
1522,2,0.0002916507810772535
1522,3,0.00042440675436922876
1522,4,8.392111374352068e-05
1523,1,0.00029064371495320085
1523,2,8.379479804601709e-05
1523,3,0.001018461098659019
1523,4,0.0004239383591648491
1524,1,8.381156484318123e-05
1524,2,0.0004227238580768019
1524,3,0.001018135425433489
1524,4,0.00029064195014402814
1525,1,0.0004225607978589047
1525,2,8.358335818196955e-05
1525,3,0.00028964203397268
1525,4,0.0010180035931765194
1526,1,0.001014874214567144
1526,2,8.385107919915222e-05
1526,3,0.00042340105036647326
1526,4,0.0002901420188682782
1527,1,8.35753032103686e-05
1527,2,0.0002895503868676229
1527,3,0.00042137852464739283
1527,4,0.001016247161472505
1528,1,0.00028939904932961464
1528,2,0.00042121876327804044
1528,3,8.32538320303154e-05
1528,4,0.0010153645483919648
1529,1,0.0004213147188527901
1529,2,8.32709945254941e-05
1529,3,0.00028865404684201606
1529,4,0.0010144835546041628
1530,1,0.0002889071785636082
1530,2,0.0010121175891816164
1530,3,0.00042189508168460687
1530,4,8.329323658741987e-05
1531,1,8.326329959078132e-05
1531,2,0.0004205443859293381
1531,3,0.0010119923991406673
1531,4,0.0002889046588722818
1532,1,0.001009639078349735
1532,2,0.00028915410419682745
1532,3,0.00042126721890478543
1532,4,8.31366672721712e-05
1533,1,8.310684217009791e-05
1533,2,0.0004199206526895231
1533,3,0.0010102595136237329
1533,4,0.0002884080268062228
1534,1,8.302918807301076e-05
1534,2,0.00041961201551334623
1534,3,0.0010093907646046255
1534,4,0.00028816168255026093
1535,1,0.0002876719641781259
1535,2,0.0010077857863749736
1535,3,0.00042033336292768254
1535,4,8.290349344921099e-05
1536,1,0.00041913978761214484
1536,2,8.272707994082602e-05
1536,3,0.00028693264955933866
1536,4,0.0010083979569775968
1537,1,8.279691587312556e-05
1537,2,0.00028708934324798557
1537,3,0.0010062502119047943
1537,4,0.0004195672645391209
1538,1,0.000418524453055614
1538,2,8.25731674702834e-05
1538,3,0.00028644633340386646
1538,4,0.0010066670823337452
1539,1,0.0010036019109018381
1539,2,8.283467801118021e-05
1539,3,0.000287335238707719
1539,4,0.0004189481148486223
1540,1,0.0002864495169208363
1540,2,0.0010034833907583518
1540,3,8.266344738648575e-05
1540,4,0.00041863778067185927
1541,1,0.0002862053258267204
1541,2,0.000417202803522185
1541,3,0.0010038997575297552
1541,4,8.244070977697578e-05
1542,1,0.001001040959033222
1542,2,0.00041856543259330073
1542,3,8.245620706392804e-05
1542,4,0.0002862019536299236
1543,1,0.00028571874940072075
1543,2,0.00100092309899012
1543,3,0.00041785735567554077
1543,4,8.228636999433017e-05
1544,1,0.00028547573535381277
1544,2,0.0010000734765106785
1544,3,8.235485690498377e-05
1544,4,0.0004174031103569019
1545,1,0.0009984997759966182
1545,2,8.237028204367852e-05
1545,3,0.00041748937258742066
1545,4,0.00028547012241491313
1546,1,8.210339790804226e-05
1546,2,0.0002848971960779986
1546,3,0.0009985713760361215
1546,4,0.00041678568867647303
1547,1,8.202699252491195e-05
1547,2,0.00041561247314064064
1547,3,0.000998260031166441
1547,4,0.00028498647373315994
1548,1,8.195099607824698e-05
1548,2,0.00041531003116980237
1548,3,0.0002840232553346672
1548,4,0.000998131737077727
1549,1,8.18754795163044e-05
1549,2,0.0004150098807758409
1549,3,0.00028378556216146283
1549,4,0.0009972780733459084
1550,1,8.180007420671572e-05
1550,2,0.00041471013595634947
1550,3,0.0009957065707297608
1550,4,0.0002842681006330063
1551,1,0.0009934220617101826
1551,2,0.00028451015904202523
1551,3,0.00041541165057385935
1551,4,8.167691863216514e-05
1552,1,8.164812673692257e-05
1552,2,0.000992775469616472
1552,3,0.00041535357292757564
1552,4,0.0002837840030790364
1553,1,0.0002833087776533225
1553,2,0.0009924704430379057
1553,3,0.00041479988039296685
1553,4,8.152504088773786e-05
1554,1,8.149635545799597e-05
1554,2,0.00041349548363344693
1554,3,0.00028259001500028047
1554,4,0.0009930658490998696
1555,1,8.14215246342712e-05
1555,2,0.0002827425824110488
1555,3,0.0009909767236055836
1555,4,0.0004140541093061323
1556,1,8.13461590719563e-05
1556,2,0.00041289647094083613
1556,3,0.0009906707982248928
1556,4,0.0002828299844523275
1557,1,0.0009884073745738044
1557,2,8.145706326874815e-05
1557,3,0.0004138382095277912
1557,4,0.0002825899722503205
1558,1,0.00028211866259970236
1558,2,0.0004120495302508024
1558,3,0.0009895291587529902
1558,4,8.114955120152793e-05
1559,1,0.00028188327065352186
1559,2,0.0009874539679592662
1559,3,0.0004129908266038878
1559,4,8.107449689586446e-05
1560,1,0.00041183924809484133
1560,2,0.0009871518819819622
1560,3,8.108987431855023e-05
1560,4,0.00028187912524164156
1561,1,8.097151922996712e-05
1561,2,0.00041140055825550966
1561,3,0.00098650468145964
1561,4,0.0002816429338745598
1562,1,0.0009842586453856223
1562,2,0.00028188086637385734
1562,3,0.0004120901700101029
1562,4,8.085032399744858e-05
1563,1,0.00041094369026323577
1563,2,0.000984667646402801
1563,3,8.086557321887739e-05
1563,4,0.0002811687570052586
1564,1,0.00041064718891432606
1564,2,0.00028031900848689766
1564,3,0.0009845432619794488
1564,4,8.070215417387236e-05
1565,1,0.0002804690926698468
1565,2,0.0009824869283583156
1565,3,0.0004111963910975416
1565,4,8.062778116268731e-05
1566,1,0.0002802342339695279
1566,2,0.0009816658834313978
1566,3,0.00041089715775170733
1566,4,8.055352223559582e-05
1567,1,0.000980146254772458
1567,2,0.0002807002088260653
1567,3,0.0004105965646300797
1567,4,8.047902956607524e-05
1568,1,0.0004094585156635023
1568,2,8.031186426339265e-05
1568,3,0.0002792947590459266
1568,4,0.0009814329305712919
1569,1,0.00027953275179498914
1569,2,0.0009792061215032947
1569,3,8.047122251357997e-05
1569,4,0.00040986537002933056
1570,1,0.0009776935355962984
1570,2,0.000410087434521232
1570,3,0.00027961474054170535
1570,4,8.025763627049702e-05
1571,1,0.00027906484281145684
1571,2,8.014164726203054e-05
1571,3,0.0004080548036599107
1571,4,0.0009789741019927633
1572,1,0.00040828193756125273
1572,2,0.0009772757592130153
1572,3,0.00027915069040175604
1572,4,8.011135769251732e-05
1573,1,0.0009752489653680411
1573,2,0.0004092009730353195
1573,3,8.012555838173306e-05
1573,4,0.0002788283243897924
1574,1,0.00027836924800701406
1574,2,7.992214779615114e-05
1574,3,0.00040717736761625584
1574,4,0.0009765235424395505
1575,1,7.993728526625485e-05
1575,2,0.00027805225193734017
1575,3,0.00040688897223665885
1575,4,0.0009757035566823568
1576,1,0.0002779108650633737
1576,2,7.9777365964986e-05
1576,3,0.000973680007170823
1576,4,0.0004078069260883332
1577,1,0.00027768022902372065
1577,2,0.0009726922394101927
1577,3,0.0004076503591032543
1577,4,7.97462619435434e-05
1578,1,0.00040652884939964656
1578,2,0.0002770745241576968
1578,3,0.0009730878802606542
1578,4,7.967394871676253e-05
1579,1,0.0002772215750818479
1579,2,7.955956455829295e-05
1579,3,0.00040572911461299224
1579,4,0.0009724527018264004
1580,1,0.0002769939003491278
1580,2,7.948765475317176e-05
1580,3,0.0004054427103952305
1580,4,0.0009716391154588011
1581,1,0.0009687685692657903
1581,2,0.0004068638249289022
1581,3,7.954371533289533e-05
1581,4,0.0002769891640902485
1582,1,0.00027653601054318435
1582,2,7.934309736996803e-05
1582,3,0.00040486400660278993
1582,4,0.0009700275364538424
1583,1,0.00040508690205673007
1583,2,0.00027593699765838625
1583,3,7.913590396850532e-05
1583,4,0.0009692179935025504
1584,1,0.0004048008517510619
1584,2,0.0002757114729329771
1584,3,0.0009682328007079016
1584,4,7.924172992263234e-05
1585,1,7.921462140477862e-05
1585,2,0.0002757711003007273
1585,3,0.0004040080369349321
1585,4,0.0009676033440543769
1586,1,0.0002756316122328161
1586,2,0.000403858973936604
1586,3,7.892229821880627e-05
1586,4,0.0009667974481155458
1587,1,7.907186803713246e-05
1587,2,0.0009641295221042948
1587,3,0.0002759987789497886
1587,4,0.0004046248782893292
1588,1,7.899970812810189e-05
1588,2,0.0009633393183725288
1588,3,0.0004047051952392518
1588,4,0.0002753980856109762
1589,1,0.0002749500256523755
1589,2,0.0009630505463906882
1589,3,0.0004041790757552339
1589,4,7.888281987088557e-05
1590,1,0.0004030768972897023
1590,2,0.0009627653949320998
1590,3,0.00027503014626254705
1590,4,7.881144796106728e-05
1591,1,0.0009607927120621908
1591,2,0.00027517205775024644
1591,3,0.0004036013365063237
1591,4,7.873959072086273e-05
1592,1,0.00027427060443293975
1592,2,0.00040213485091402675
1592,3,7.849410887278793e-05
1592,4,0.0009620324042515391
1593,1,7.864214040314974e-05
1593,2,0.0009593885806512267
1593,3,0.00040326270935220815
1593,4,0.0002742656882704149
1594,1,0.0004019321930028282
1594,2,7.843714523351787e-05
1594,3,0.00027337033343150647
1594,4,0.000960449458889285
1595,1,0.0002735989147378547
1595,2,0.0004012845408353332
1595,3,7.828249894576874e-05
1595,4,0.000959654535373757
1596,1,0.00040136940091450727
1596,2,0.0002730113740652551
1596,3,0.0009586877372126582
1596,4,7.838592898640755e-05
1597,1,0.0009560609286812885
1597,2,0.00027382235841383193
1597,3,0.00040189079807866995
1597,4,7.831470832620422e-05
1598,1,7.828822740966077e-05
1598,2,0.0009554567009439108
1598,3,0.0004018362843314179
1598,4,0.00027314578782829156
1599,1,0.00040051526962584297
1599,2,0.0009556723340696032
1599,3,7.825745274689937e-05
1599,4,0.00027292255702642736
1600,1,7.814686439905355e-05
1600,2,0.0004001009725077724
1600,3,0.00027203551384498626
1600,4,0.0009557252428979504
1601,1,0.00039995389349787853
1601,2,0.0002718994002160196
1601,3,0.0009547659389328786
1601,4,7.803344118450968e-05
1602,1,0.00027204163124181435
1602,2,7.792350857412481e-05
1602,3,0.0009529923356427103
1602,4,0.0004003412813997516
1603,1,0.0003993919181504457
1603,2,0.0002714582856270662
1603,3,0.0009532023969874787
1603,4,7.789346332818461e-05
1604,1,0.0003991131203879006
1604,2,7.773589882514346e-05
1604,3,0.0009519308739030979
1604,4,0.0002718162134020224
1605,1,0.00027137951700403575
1605,2,7.771426977003972e-05
1605,3,0.00039834195236428826
1605,4,0.0009518111150115167
1606,1,0.00039855635133969675
1606,2,7.759718765085222e-05
1606,3,0.0009503720086728801
1606,4,0.00027137586621538303
1607,1,0.0009482744028539703
1607,2,0.0003994301775724248
1607,3,0.00027123655752958706
1607,4,7.761443981541172e-05
1608,1,0.00039799443739614896
1608,2,7.745789550124633e-05
1608,3,0.0009488290159401745
1608,4,0.0002709334423246929
1609,1,7.7519060500149e-05
1609,2,0.0003975859330684765
1609,3,0.00027005867397633296
1609,4,0.0009487099764082145
1610,1,0.0002702820610273946
1610,2,0.0009466174069145614
1610,3,7.753699504352294e-05
1610,4,0.00039809925606228765
1611,1,0.0009451982572129727
1611,2,7.754978475441592e-05
1611,3,0.0002706329875135861
1611,4,0.00039781682806467244
1612,1,7.731088428752042e-05
1612,2,0.000396749615151513
1612,3,0.00026940309076076786
1612,4,0.0009464007242388008
1613,1,0.0002696254655742364
1613,2,0.00039624816716539484
1613,3,7.70308819329497e-05
1613,4,0.0009456272989504101
1614,1,0.0009428976022487438
1614,2,0.000397471366937874
1614,3,0.00026970157305041367
1614,4,7.712997059524343e-05
1615,1,0.00039604998354755426
1615,2,7.697519060104658e-05
1615,3,0.0009434465795627322
1615,4,0.00026940171137908645
1616,1,7.703562281616835e-05
1616,2,0.00026889087171250365
1616,3,0.00039529096126697186
1616,4,0.000943328375326722
1617,1,0.00026875715972811355
1617,2,7.688582256011725e-05
1617,3,0.00039501863290963894
1617,4,0.0009425595378572525
1618,1,7.689923334485547e-05
1618,2,0.00039510021133220744
1618,3,0.00026810703131798685
1618,4,0.0009417920247774643
1619,1,0.0009390828294833174
1619,2,7.69980635810315e-05
1619,3,0.00026889079846881514
1619,4,0.00039560505317568363
1620,1,0.0009383309875240708
1620,2,7.692887371327154e-05
1620,3,0.0003956804540706426
1620,4,0.00026831760684133013
1621,1,0.00039440005311069574
1621,2,0.0009387090328783204
1621,3,7.673183053288869e-05
1621,4,0.00026810154846402287
1622,1,0.00039412636482916846
1622,2,0.0009379516312950746
1622,3,0.0002679668423905712
1622,4,7.658260287218175e-05
1623,1,0.00026746137726722135
1623,2,0.0003935018312207946
1623,3,7.63493106805996e-05
1623,4,0.0009380011623464518
1624,1,0.0009353121597600101
1624,2,0.0002678882397417634
1624,3,0.00039435471112209705
1624,4,7.64465709416069e-05
1625,1,0.0009345659504019385
1625,2,0.0002676708274445183
1625,3,7.650569009521916e-05
1625,4,0.00039394987238117
1626,1,0.00026681560148588226
1626,2,7.627270529192067e-05
1626,3,0.00039255417357107357
1626,4,0.0009357431800116958
1627,1,0.000266603285746737
1627,2,0.0003924120202417831
1627,3,7.607916033652638e-05
1627,4,0.0009349858467534883
1628,1,0.00026639129334548857
1628,2,7.613856241210333e-05
1628,3,0.00039201711178817793
1628,4,0.0009342295868424212
1629,1,0.0009315606093581036
1629,2,0.00026681475425005703
1629,3,0.00039299017337557205
1629,4,7.610869102473464e-05
1630,1,0.00026596475335380294
1630,2,0.0009314535683099788
1630,3,0.0003927163153314766
1630,4,7.604115119200798e-05
1631,1,0.00039167676165181246
1631,2,0.00026540455661564155
1631,3,7.581086598233994e-05
1631,4,0.0009319854247624941
1632,1,0.00026554114320339836
1632,2,7.586986420062991e-05
1632,3,0.0009301230529672325
1632,4,0.00039204809962773026
1633,1,0.0003911376863837208
1633,2,0.0002649828189980829
1633,3,0.0009303268159697332
1633,4,7.584036001003293e-05
1634,1,0.0009278410987088661
1634,2,0.00039197872042836136
1634,3,7.585230674588288e-05
1634,4,0.0002653221960155337
1635,1,7.574810862760125e-05
1635,2,0.0002648265637221036
1635,3,0.0003901269962149131
1635,4,0.0009290028238620616
1636,1,7.568172181892413e-05
1636,2,0.0003902060292823309
1636,3,0.0009276279895008582
1636,4,0.00026490095214689284
1637,1,0.00026448578961413483
1637,2,0.00092624836644322
1637,3,0.00039082290012081695
1637,4,7.55729813509414e-05
1638,1,0.00038979351299673243
1638,2,7.54238075726477e-05
1638,3,0.0002638526800818215
1638,4,0.0009267749260654695
1639,1,0.0009241453319067053
1639,2,7.564353709141043e-05
1639,3,0.0002646129806539586
1639,4,0.00039015909680798963
1640,1,0.0009234153831480024
1640,2,0.00026447935555009883
1640,3,0.0003900122510792845
1640,4,7.537301652025859e-05
1641,1,7.534847884498967e-05
1641,2,0.00026356509206738654
1641,3,0.00038852114162586676
1641,4,0.0009245666165552306
1642,1,0.0003887231702064704
1642,2,0.0009230439230573337
1642,3,0.00026371662835322334
1642,4,7.524102617329329e-05
1643,1,0.0009212160414340637
1643,2,7.53768226358302e-05
1643,3,0.0003894275670676555
1643,4,0.000263427342470897
1644,1,0.00026301669971646124
1644,2,7.507206864073265e-05
1644,3,0.0009212704068047439
1644,4,0.0003888164868391997
1645,1,0.0002628082276859555
1645,2,0.0009203810722826285
1645,3,0.00038867203917358246
1645,4,7.504227321956884e-05
1646,1,0.00026259981242996523
1646,2,7.494023292908184e-05
1646,3,0.0003871915061036433
1646,4,0.0009209013755746089
1647,1,0.00026239360488826153
1647,2,0.000387052560851259
1647,3,0.0009200072938641593
1647,4,7.491153155261452e-05
1648,1,7.488729205905075e-05
1648,2,0.00038700682368499777
1648,3,0.000261771358589338
1648,4,0.0009194329224776146
1649,1,0.0009168418603037045
1649,2,0.00038795297074374223
1649,3,7.485778522553363e-05
1649,4,0.00026218051183143204
1650,1,0.0009161227371179854
1650,2,0.00026238870472745956
1650,3,7.483700301617101e-05
1650,4,0.0003872218759933789
1651,1,0.0003863337538507352
1651,2,7.456831480525983e-05
1651,3,0.0009166437315628016
1651,4,0.00026176509069542763
1652,1,0.00038607136888028096
1652,2,0.0009157605107291241
1652,3,7.466112209053643e-05
1652,4,0.00026155864818199024
1653,1,0.0002611537016753907
1653,2,0.00038547242978905595
1653,3,7.436178849645026e-05
1653,4,0.0009158058184030314
1654,1,0.0003855489987208469
1654,2,7.437388982433549e-05
1654,3,0.0002605371601927653
1654,4,0.0009150783105033929
1655,1,0.0003852891162121425
1655,2,7.430947430809152e-05
1655,3,0.0009137421759965575
1655,4,0.00026094439320226143
1656,1,7.436594188729069e-05
1656,2,0.0009119471142080012
1656,3,0.00038598149741855126
1656,4,0.00026073774970449215
1657,1,0.000384763786817355
1657,2,0.0009121501319936747
1657,3,0.00026060925901721493
1657,4,7.425986665751035e-05
1658,1,0.0003845030581434132
1658,2,0.000911431944861696
1658,3,7.427155587152513e-05
1658,4,0.00026032808519490814
1659,1,7.417145555978113e-05
1659,2,0.00038412205596210244
1659,3,0.0009108705116905506
1659,4,0.00026012395699604905
1660,1,7.410703336289848e-05
1660,2,0.0003838626806989584
1660,3,0.0009101533205988481
1660,4,0.0002599201214798046
1661,1,0.00038372386590033
1661,2,7.392256014324642e-05
1661,3,0.0009094372613893129
1661,4,0.00025971659772277194
1662,1,0.000907502385225661
1662,2,7.413370994875532e-05
1662,3,0.00025984508692487217
1662,4,0.00038407632370697633
1663,1,0.0003832025798148539
1663,2,7.379396694127244e-05
1663,3,0.0009080146151893685
1663,4,0.00025930836796950136
1664,1,0.000258910229532536
1664,2,0.0003826130501663823
1664,3,7.365486333470518e-05
1664,4,0.0009079029977192894
1665,1,0.0002587093109412279
1665,2,0.00038235735114997254
1665,3,7.359148900481018e-05
1665,4,0.0009071870053588669
1666,1,0.0002585086717672666
1666,2,7.364720270511999e-05
1666,3,0.00038198289511499157
1666,4,0.0009064720018338954
1667,1,0.0009039483437373105
1667,2,7.381287903239836e-05
1667,3,0.0003831154577271698
1667,4,0.0002585009661678876
1668,1,0.00038191597106987526
1668,2,7.347578239840309e-05
1668,3,0.0002577011231460729
1668,4,0.0009050550264062057
1669,1,7.353131064189774e-05
1669,2,0.0002578308171720107
1669,3,0.00038121329966674003
1669,4,0.0009043431388618179
1670,1,7.346807346704216e-05
1670,2,0.00025763144649238
1670,3,0.0003809594622155626
1670,4,0.0009036323107328419
1671,1,0.0003811521860046699
1671,2,0.0009021748599391534
1671,3,7.343948752490625e-05
1671,4,0.00025769999474178
1672,1,0.00025730668676810084
1672,2,0.0009010155443425715
1672,3,7.341966539599493e-05
1672,4,0.00038150073211427356
1673,1,0.0008997224949993529
1673,2,7.34304147998875e-05
1673,3,0.00038156953819500864
1673,4,0.00025729698185192063
1674,1,7.321424106234548e-05
1674,2,0.0008991799972334669
1674,3,0.0002574236461114838
1674,4,0.00038098174408779986
1675,1,7.315068681832632e-05
1675,2,0.00038000436351044215
1675,3,0.0008995308623692088
1675,4,0.00025689594517111297
1676,1,0.0002565050416205609
1676,2,7.301370786768112e-05
1676,3,0.0003794248494565982
1676,4,0.0008994207603439979
1677,1,0.0008969334387664625
1677,2,0.0002568979499982294
1677,3,7.310233941849753e-05
1677,4,0.00038021483426756863
1678,1,0.0002561071417049097
1678,2,0.0008968317909823641
1678,3,0.00038007574429817887
1678,4,7.292172820099117e-05
1679,1,0.0008955500776575105
1679,2,0.00038014385219973287
1679,3,0.0002561711623516831
1679,4,7.285851330460112e-05
1680,1,0.0008948615041847099
1680,2,0.00025629662719535055
1680,3,7.291243151522875e-05
1680,4,0.0003794429676223117
1681,1,7.277250068342824e-05
1681,2,0.0003784735977979092
1681,3,0.0002551127027458513
1681,4,0.0008959471866910399
1682,1,7.271033032249474e-05
1682,2,0.00025524013291565857
1682,3,0.0003779002046773203
1682,4,0.0008952485046540712
1683,1,0.0002551176381761879
1683,2,0.0008933672643541709
1683,3,0.0003788015335085565
1683,4,7.260848253334678e-05
1684,1,0.0008920948556155457
1684,2,0.0002555046138713462
1684,3,0.00037854537456129093
1684,4,7.254572382945229e-05
1685,1,7.25229845686277e-05
1685,2,0.00037746479690936054
1685,3,0.0002543276057615338
1685,4,0.0008931743599262938
1686,1,0.0008907190281129314
1686,2,0.0003783619602135507
1686,3,0.00025478702068257807
1686,4,7.242127720279246e-05
1687,1,0.00037707680808768266
1687,2,0.00025400890389060566
1687,3,0.0008916469202475436
1687,4,7.235952343318772e-05
1688,1,0.00037682757018236735
1688,2,0.000253814843073931
1688,3,7.21492372044021e-05
1688,4,0.0008911038914975511
1689,1,0.000376579049223477
1689,2,7.216023042250914e-05
1689,3,0.0002535490028644776
1689,4,0.0008904124397449719
1690,1,0.0008879711961984715
1690,2,0.00025432654944526037
1690,3,7.228944992265275e-05
1690,4,0.00037691950310922727
1691,1,0.00037607803647222586
1691,2,7.203690932769468e-05
1691,3,0.0008884637801458809
1691,4,0.00025373790046810056
1692,1,7.209010940173329e-05
1692,2,0.0002532842217313415
1692,3,0.00037539603487958214
1692,4,0.0008883556310767951
1693,1,0.00025316329980639324
1693,2,0.0008865009252208469
1693,3,0.0003762846599136352
1693,4,7.198961692099585e-05
1694,1,0.000885246901223157
1694,2,0.0002535444340338955
1694,3,0.0003760318394117276
1694,4,7.192773885051017e-05
1695,1,0.0003750801295545839
1695,2,0.00025245603323495463
1695,3,0.0008861642903828796
1695,4,7.186667269479027e-05
1696,1,0.0003748334509916993
1696,2,0.00025226413936423617
1696,3,7.165899787206075e-05
1696,4,0.0008856272363939583
1697,1,0.00025238906168876504
1697,2,7.171193246880491e-05
1697,3,0.00037415750586414757
1697,4,0.0008849434902804058
1698,1,0.0008825300346254968
1698,2,7.186902667689809e-05
1698,3,0.00037524183600624324
1698,4,0.00025238060020570265
1699,1,0.00025200306269793934
1699,2,0.0003737761851724622
1699,3,7.147669093401414e-05
1699,4,0.0008835880864202043
1700,1,0.00025181186168717447
1700,2,0.0008817516380582877
1700,3,7.167517324506293e-05
1700,4,0.00037442913648832077
1701,1,0.0003735987585567901
1701,2,0.0002513046168123765
1701,3,7.135556462203123e-05
1701,4,0.0008822337204740009
1702,1,0.0002514286986377029
1702,2,7.14080677822006e-05
1702,3,0.000880547649038164
1702,4,0.0003739353998804592
1703,1,7.141821611863605e-05
1703,2,0.00025116591110557475
1703,3,0.0008798764903661336
1703,4,0.000373687463710484
1704,1,0.00037286037423796443
1704,2,0.0008794995463113604
1704,3,7.13897841161287e-05
1704,4,0.00025122825462158205
1705,1,0.0003726151624786681
1705,2,0.00025054123865488677
1705,3,0.0008793942076241311
1705,4,7.125870142356267e-05
1706,1,0.0008771531780388277
1706,2,0.0002512300152562696
1706,3,0.0003730604518836557
1706,4,7.119785559326433e-05
1707,1,0.00037212397574682386
1707,2,0.0002501601753030502
1707,3,7.09936999074027e-05
1707,4,0.0008781993117131263
1708,1,0.0008758199268828222
1708,2,0.0003728815560761891
1708,3,0.0002505341257814597
1708,4,7.107718775013518e-05
1709,1,0.0008751591415842054
1709,2,0.00025065483502107296
1709,3,0.00037232023232719935
1709,4,7.101660043009669e-05
1710,1,0.00024990029584292113
1710,2,7.092472360744384e-05
1710,3,0.0008752042870289304
1710,4,0.0003719624356441691
1711,1,0.0003711429688540793
1711,2,0.0002494002776406763
1711,3,0.0008753927260680788
1711,4,7.089669509966413e-05
